"Account ID","Account ID (18)","Parent Account ID"
"0016A00000n9rMY","0016A00000n9rMYQAY",""
"0012K00001gaxK4","0012K00001gaxK4QAI",""
"0016A00000n9rSQ","0016A00000n9rSQQAY",""
"0012K00001gaxUn","0012K00001gaxUnQAI",""
"0016A00000n9rSR","0016A00000n9rSRQAY",""
"0012K00001gapnc","0012K00001gapncQAA",""
"0016A00000n9rSS","0016A00000n9rSSQAY",""
"0012K00001gauus","0012K00001gauusQAA",""
"0016A00000n9rST","0016A00000n9rSTQAY",""
"0012K00001gayoK","0012K00001gayoKQAQ",""
"0016A00000n9rSU","0016A00000n9rSUQAY",""
"0012K00001gayph","0012K00001gayphQAA",""
"0016A00000n9rSV","0016A00000n9rSVQAY",""
"0012K00001ganVl","0012K00001ganVlQAI",""
"0016A00000n9rSW","0016A00000n9rSWQAY",""
"0012K00001gaqjW","0012K00001gaqjWQAQ",""
"0016A00000n9rSX","0016A00000n9rSXQAY",""
"0012K00001gamgd","0012K00001gamgdQAA",""
"0016A00000n9rSY","0016A00000n9rSYQAY",""
"0012K00001gayXi","0012K00001gayXiQAI",""
"0016A00000n9rSZ","0016A00000n9rSZQAY",""
"0012K00001gayNx","0012K00001gayNxQAI",""
"0016A00000n9rSa","0016A00000n9rSaQAI",""
"0012K00001gb1Yy","0012K00001gb1YyQAI",""
"0016A00000n9rSb","0016A00000n9rSbQAI",""
"0012K00001gaxMU","0012K00001gaxMUQAY",""
"0016A00000n9rSc","0016A00000n9rScQAI",""
"0012K00001gakub","0012K00001gakubQAA",""
"0016A00000n9rSd","0016A00000n9rSdQAI",""
"0012K00001gaoOC","0012K00001gaoOCQAY",""
"0016A00000n9rdE","0016A00000n9rdEQAQ",""
"0012K00001gb1ZI","0012K00001gb1ZIQAY",""
"0016A00000n9rdF","0016A00000n9rdFQAQ",""
"0012K00001gb9LJ","0012K00001gb9LJQAY",""
"0016A00000n9rdG","0016A00000n9rdGQAQ",""
"0012K00001gb7ZE","0012K00001gb7ZEQAY",""
"0016A00000n9rdH","0016A00000n9rdHQAQ",""
"0012K00001gb8Yg","0012K00001gb8YgQAI",""
"0016A00000n9rdI","0016A00000n9rdIQAQ",""
"0012K00001gbAWx","0012K00001gbAWxQAM",""
"0016A00000n9rdJ","0016A00000n9rdJQAQ","0016A00000T37EP"
"0012K00001gbBG2","0012K00001gbBG2QAM",""
"0016A00000n9rdK","0016A00000n9rdKQAQ",""
"0012K00001gbuqP","0012K00001gbuqPQAQ",""
"0016A00000n9rdL","0016A00000n9rdLQAQ",""
"0012K00001gbuWU","0012K00001gbuWUQAY",""
"0016A00000n9rdM","0016A00000n9rdMQAQ",""
"0012K00001gbySn","0012K00001gbySnQAI",""
"0016A00000n9rdN","0016A00000n9rdNQAQ",""
"0012K00001gbsjC","0012K00001gbsjCQAQ",""
"0016A00000n9rdO","0016A00000n9rdOQAQ",""
"0012K00001gbl0Q","0012K00001gbl0QQAQ",""
"0016A00000n9rdP","0016A00000n9rdPQAQ",""
"0012K00001gbjn5","0012K00001gbjn5QAA",""
"0016A00000n9rdQ","0016A00000n9rdQQAQ",""
"0012K00001gbiah","0012K00001gbiahQAA",""
"0016A00000n9rdR","0016A00000n9rdRQAQ",""
"0012K00001gbidE","0012K00001gbidEQAQ",""
"0016A00000n9rdS","0016A00000n9rdSQAQ",""
"0012K00001gbiCz","0012K00001gbiCzQAI",""
"0016A00000n9rPX","0016A00000n9rPXQAY",""
"0012K00001gbmin","0012K00001gbminQAA",""
"0016A00000n9rPY","0016A00000n9rPYQAY",""
"0012K00001gbmLZ","0012K00001gbmLZQAY",""
"0016A00000n9rPZ","0016A00000n9rPZQAY",""
"0012K00001gbj5X","0012K00001gbj5XQAQ",""
"0016A00000n9rPa","0016A00000n9rPaQAI",""
"0012K00001gbmxT","0012K00001gbmxTQAQ",""
"0016A00000n9rPb","0016A00000n9rPbQAI","0016A00000G25VX"
"0012K00001gbmRh","0012K00001gbmRhQAI",""
"0016A00000n9rPc","0016A00000n9rPcQAI",""
"0012K00001gbmMh","0012K00001gbmMhQAI",""
"0016A00000n9rPd","0016A00000n9rPdQAI",""
"0012K00001gbrwA","0012K00001gbrwAQAQ",""
"0016A00000n9rPe","0016A00000n9rPeQAI",""
"0012K00001gbl5z","0012K00001gbl5zQAA",""
"0016A00000n9rPf","0016A00000n9rPfQAI",""
"0012K00001gbrxX","0012K00001gbrxXQAQ","0016A000006aDWa"
"0016A00000n9rPg","0016A00000n9rPgQAI",""
"0012K00001gbvpD","0012K00001gbvpDQAQ",""
"0016A00000n9rPh","0016A00000n9rPhQAI",""
"0012K00001gbtgT","0012K00001gbtgTQAQ",""
"0016A00000n9rPi","0016A00000n9rPiQAI",""
"0012K00001gbl02","0012K00001gbl02QAA",""
"0016A00000n9rPj","0016A00000n9rPjQAI",""
"0012K00001gbuYQ","0012K00001gbuYQQAY",""
"0016A00000n9rke","0016A00000n9rkeQAA",""
"0012K00001gbuYR","0012K00001gbuYRQAY",""
"0016A00000n9rkf","0016A00000n9rkfQAA",""
"0012K00001gbucX","0012K00001gbucXQAQ",""
"0016A00000n9rkg","0016A00000n9rkgQAA",""
"0012K00001gbuXc","0012K00001gbuXcQAI",""
"0016A00000n9rkh","0016A00000n9rkhQAA",""
"0012K00001gc71A","0012K00001gc71AQAQ",""
"0016A00000n9rki","0016A00000n9rkiQAA",""
"0012K00001gc3aI","0012K00001gc3aIQAQ",""
"0016A00000n9rkk","0016A00000n9rkkQAA",""
"0012K00001gc6CW","0012K00001gc6CWQAY",""
"0016A00000n9rkl","0016A00000n9rklQAA",""
"0012K00001gc2Lb","0012K00001gc2LbQAI","0016A00000aODxc"
"0016A00000n9rkm","0016A00000n9rkmQAA",""
"0012K00001gc2W5","0012K00001gc2W5QAI",""
"0016A00000n9rkn","0016A00000n9rknQAA",""
"0012K00001gcE3X","0012K00001gcE3XQAU",""
"0016A00000n9rko","0016A00000n9rkoQAA",""
"0012K00001gc68a","0012K00001gc68aQAA",""
"0016A00000n9rkp","0016A00000n9rkpQAA",""
"0012K00001gc2Gm","0012K00001gc2GmQAI",""
"0016A00000n9rkq","0016A00000n9rkqQAA",""
"0012K00001gcDe3","0012K00001gcDe3QAE",""
"0016A00000n9rkr","0016A00000n9rkrQAA",""
"0012K00001gcEji","0012K00001gcEjiQAE",""
"0016A00000n9rtj","0016A00000n9rtjQAA",""
"0012K00001gcCdn","0012K00001gcCdnQAE",""
"0016A00000n9rtk","0016A00000n9rtkQAA","0016A000007FwnA"
"0012K00001gcElt","0012K00001gcEltQAE",""
"0016A00000n9rtl","0016A00000n9rtlQAA",""
"0012K00001gcOvd","0012K00001gcOvdQAE",""
"0016A00000n9rtm","0016A00000n9rtmQAA",""
"0012K00001gcJ42","0012K00001gcJ42QAE",""
"0016A00000n9rtn","0016A00000n9rtnQAA",""
"0012K00001gcUgy","0012K00001gcUgyQAE",""
"0016A00000n9rto","0016A00000n9rtoQAA",""
"0012K00001gcUFT","0012K00001gcUFTQA2",""
"0016A00000n9rtp","0016A00000n9rtpQAA",""
"0012K00001gdNrz","0012K00001gdNrzQAE",""
"0016A00000n9rtq","0016A00000n9rtqQAA",""
"0012K00001gd80V","0012K00001gd80VQAQ",""
"0016A00000n9rtr","0016A00000n9rtrQAA","0016A00000n9x9E"
"0012K00001gd7Ed","0012K00001gd7EdQAI",""
"0016A00000n9rts","0016A00000n9rtsQAA",""
"0012K00001gdIUH","0012K00001gdIUHQA2",""
"0016A00000n9rtt","0016A00000n9rttQAA",""
"0012K00001gd6of","0012K00001gd6ofQAA",""
"0016A00000n9rtu","0016A00000n9rtuQAA",""
"0012K00001gd7GU","0012K00001gd7GUQAY",""
"0016A00000n9rtv","0016A00000n9rtvQAA",""
"0012K00001gd2dD","0012K00001gd2dDQAQ",""
"0016A00000n9rtw","0016A00000n9rtwQAA",""
"0012K00001gd7mf","0012K00001gd7mfQAA",""
"0016A00000n9rtx","0016A00000n9rtxQAA",""
"0012K00001gd7J4","0012K00001gd7J4QAI",""
"0016A00000n9ryH","0016A00000n9ryHQAQ",""
"0012K00001gd7J5","0012K00001gd7J5QAI",""
"0016A00000n9ryI","0016A00000n9ryIQAQ",""
"0012K00001gd2Xo","0012K00001gd2XoQAI",""
"0016A00000n9ryJ","0016A00000n9ryJQAQ",""
"0012K00001gd3nx","0012K00001gd3nxQAA",""
"0016A00000n9ryK","0016A00000n9ryKQAQ",""
"0012K00001gd2Z6","0012K00001gd2Z6QAI",""
"0016A00000n9ryL","0016A00000n9ryLQAQ",""
"0012K00001gdAUN","0012K00001gdAUNQA2",""
"0016A00000n9ryM","0016A00000n9ryMQAQ",""
"0012K00001gd4Vu","0012K00001gd4VuQAI",""
"0016A00000n9ryN","0016A00000n9ryNQAQ",""
"0012K00001gd7Pb","0012K00001gd7PbQAI",""
"0016A00000n9ryO","0016A00000n9ryOQAQ",""
"0012K00001gd7Nz","0012K00001gd7NzQAI",""
"0016A00000n9ryP","0016A00000n9ryPQAQ",""
"0012K00001gd3Tx","0012K00001gd3TxQAI",""
"0016A00000n9ryQ","0016A00000n9ryQQAQ",""
"0012K00001gd773","0012K00001gd773QAA",""
"0016A00000n9ryR","0016A00000n9ryRQAQ",""
"0012K00001gd760","0012K00001gd760QAA",""
"0016A00000n9ryS","0016A00000n9rySQAQ",""
"0012K00001gd7N6","0012K00001gd7N6QAI",""
"0016A00000n9ryT","0016A00000n9ryTQAQ",""
"0012K00001gd7Ab","0012K00001gd7AbQAI",""
"0016A00000n9rr9","0016A00000n9rr9QAA",""
"0012K00001gd3R3","0012K00001gd3R3QAI",""
"0016A00000n9rrA","0016A00000n9rrAQAQ",""
"0012K00001gd6qb","0012K00001gd6qbQAA",""
"0016A00000n9rrB","0016A00000n9rrBQAQ",""
"0012K00001gd6qc","0012K00001gd6qcQAA",""
"0016A00000n9rrC","0016A00000n9rrCQAQ",""
"0012K00001gd7Jn","0012K00001gd7JnQAI",""
"0016A00000n9rrD","0016A00000n9rrDQAQ",""
"0012K00001gd6ux","0012K00001gd6uxQAA",""
"0016A00000n9rrF","0016A00000n9rrFQAQ",""
"0012K00001gd4YZ","0012K00001gd4YZQAY",""
"0016A00000n9rrG","0016A00000n9rrGQAQ",""
"0012K00001gd7BF","0012K00001gd7BFQAY",""
"0016A00000n9rrH","0016A00000n9rrHQAQ",""
"0012K00001gdARi","0012K00001gdARiQAM",""
"0016A00000n9rrI","0016A00000n9rrIQAQ",""
"0012K00001gd79T","0012K00001gd79TQAQ",""
"0016A00000n9rrJ","0016A00000n9rrJQAQ",""
"0012K00001gdG4C","0012K00001gdG4CQAU",""
"0016A00000n9rrK","0016A00000n9rrKQAQ",""
"0012K00001gdLUZ","0012K00001gdLUZQA2",""
"0016A00000n9rrL","0016A00000n9rrLQAQ",""
"0012K00001hC0XQ","0012K00001hC0XQQA0","0016A000003kFgC"
"0016A00000n9rrM","0016A00000n9rrMQAQ",""
"0012K00001hBvGm","0012K00001hBvGmQAK",""
"0016A00000n9rXh","0016A00000n9rXhQAI",""
"0012K00001hBu5d","0012K00001hBu5dQAC",""
"0016A00000n9rXi","0016A00000n9rXiQAI",""
"0012K00001hBv97","0012K00001hBv97QAC",""
"0016A00000n9rXj","0016A00000n9rXjQAI",""
"0012K00001hBv6r","0012K00001hBv6rQAC",""
"0016A00000n9rXk","0016A00000n9rXkQAI",""
"0012K00001gdWma","0012K00001gdWmaQAE",""
"0016A00000n9rXl","0016A00000n9rXlQAI",""
"0012K00001hBBV1","0012K00001hBBV1QAO",""
"0016A00000n9rXm","0016A00000n9rXmQAI",""
"0012K00001hB9Ke","0012K00001hB9KeQAK",""
"0016A00000n9rXn","0016A00000n9rXnQAI","0016A000004hQiz"
"0012K00001hBCFs","0012K00001hBCFsQAO",""
"0016A00000n9rXo","0016A00000n9rXoQAI",""
"0012K00001gdPUT","0012K00001gdPUTQA2",""
"0016A00000n9rXp","0016A00000n9rXpQAI",""
"0012K00001gdWkA","0012K00001gdWkAQAU",""
"0016A00000n9rXq","0016A00000n9rXqQAI",""
"0012K00001gdSsO","0012K00001gdSsOQAU",""
"0016A00000n9rXr","0016A00000n9rXrQAI",""
"0012K00001gdQ5j","0012K00001gdQ5jQAE",""
"0016A00000n9rXs","0016A00000n9rXsQAI",""
"0012K00001gdWiO","0012K00001gdWiOQAU",""
"0016A00000n9rXt","0016A00000n9rXtQAI",""
"0012K00001hB9NY","0012K00001hB9NYQA0",""
"0016A00000n9rXu","0016A00000n9rXuQAI",""
"0012K00001hB9vp","0012K00001hB9vpQAC","0016A000004hRND"
"0016A00000n9rbX","0016A00000n9rbXQAQ",""
"0012K00001hBKAv","0012K00001hBKAvQAO",""
"0016A00000n9rgu","0016A00000n9rguQAA",""
"0012K00001gdPSI","0012K00001gdPSIQA2",""
"0016A00000n9rgv","0016A00000n9rgvQAA",""
"0012K00001hB939","0012K00001hB939QAC",""
"0016A00000n9rgw","0016A00000n9rgwQAA",""
"0012K00001hBLRi","0012K00001hBLRiQAO",""
"0016A00000n9rgx","0016A00000n9rgxQAA",""
"0012K00001hBn1t","0012K00001hBn1tQAC",""
"0016A00000n9rgy","0016A00000n9rgyQAA",""
"0012K00001hBjcu","0012K00001hBjcuQAC",""
"0016A00000n9rgz","0016A00000n9rgzQAA",""
"0012K00001hBmpO","0012K00001hBmpOQAS",""
"0016A00000n9rh0","0016A00000n9rh0QAA",""
"0012K00001hBlqq","0012K00001hBlqqQAC",""
"0016A00000n9rh1","0016A00000n9rh1QAA",""
"0012K00001hBmrt","0012K00001hBmrtQAC",""
"0016A00000n9rh2","0016A00000n9rh2QAA",""
"0012K00001hC9Uh","0012K00001hC9UhQAK",""
"0016A00000n9rh3","0016A00000n9rh3QAA",""
"0012K00001hC1AC","0012K00001hC1ACQA0",""
"0016A00000n9rh4","0016A00000n9rh4QAA",""
"0012K00001hC270","0012K00001hC270QAC",""
"0016A00000n9rh5","0016A00000n9rh5QAA",""
"0012K00001hC2ZT","0012K00001hC2ZTQA0",""
"0016A00000n9rh6","0016A00000n9rh6QAA",""
"0012K00001hC9WE","0012K00001hC9WEQA0",""
"0016A00000n9rh7","0016A00000n9rh7QAA",""
"0012K00001hC9RK","0012K00001hC9RKQA0",""
"0016A00000iqsUi","0016A00000iqsUiQAI",""
"0012K00001hCAQq","0012K00001hCAQqQAO","0016A00000hmJhW"
"0016A00000iqsUj","0016A00000iqsUjQAI",""
"0012K00001hC9P8","0012K00001hC9P8QAK",""
"0016A00000iqsUk","0016A00000iqsUkQAI",""
"0012K00001hCBW6","0012K00001hCBW6QAO",""
"0016A00000iqsUl","0016A00000iqsUlQAI",""
"0012K00001hCKZ1","0012K00001hCKZ1QAO",""
"0016A00000iqsUm","0016A00000iqsUmQAI",""
"0012K00001hC9YK","0012K00001hC9YKQA0",""
"0016A00000iqsUn","0016A00000iqsUnQAI",""
"0012K00001hCLCu","0012K00001hCLCuQAO",""
"0016A00000iqsUo","0016A00000iqsUoQAI",""
"0012K00001hCjTA","0012K00001hCjTAQA0",""
"0016A00000iqsUp","0016A00000iqsUpQAI",""
"0012K00001hCieB","0012K00001hCieBQAS",""
"0016A00000iqsUq","0016A00000iqsUqQAI",""
"0012K00001hCicP","0012K00001hCicPQAS",""
"0016A00000iqsUr","0016A00000iqsUrQAI",""
"0012K00001hChMV","0012K00001hChMVQA0",""
"0016A00000iqsUt","0016A00000iqsUtQAI",""
"0012K00001hDAxS","0012K00001hDAxSQAW",""
"0016A00000iqsUu","0016A00000iqsUuQAI",""
"0012K00001hCub0","0012K00001hCub0QAC",""
"0016A00000iqsVK","0016A00000iqsVKQAY",""
"0012K00001hCwkE","0012K00001hCwkEQAS",""
"0016A00000iqsVL","0016A00000iqsVLQAY",""
"0012K00001hD5p8","0012K00001hD5p8QAC",""
"0016A00000iqsVM","0016A00000iqsVMQAY",""
"0012K00001hDB3e","0012K00001hDB3eQAG",""
"0016A00000iqse4","0016A00000iqse4QAA",""
"0012K00001hCozt","0012K00001hCoztQAC",""
"0016A00000iqseF","0016A00000iqseFQAQ",""
"0012K00001hCwJS","0012K00001hCwJSQA0",""
"0016A00000iqseG","0016A00000iqseGQAQ",""
"0012K00001hCwL4","0012K00001hCwL4QAK",""
"0016A00000iqseH","0016A00000iqseHQAQ",""
"0012K00001hCu1R","0012K00001hCu1RQAS","0012K00001hCtxG"
"0016A00000iqseI","0016A00000iqseIQAQ",""
"0012K00001hD3Ur","0012K00001hD3UrQAK",""
"0016A00000iqseJ","0016A00000iqseJQAQ",""
"0012K00001hCs5b","0012K00001hCs5bQAC",""
"0016A00000iqseK","0016A00000iqseKQAQ",""
"0012K00001hCs6A","0012K00001hCs6AQAS",""
"0016A00000iqseL","0016A00000iqseLQAQ",""
"0012K00001hCrmA","0012K00001hCrmAQAS",""
"0016A00000iqseM","0016A00000iqseMQAQ",""
"0012K00001hCyuV","0012K00001hCyuVQAS",""
"0016A00000iqseN","0016A00000iqseNQAQ",""
"0012K00001hCuLb","0012K00001hCuLbQAK",""
"0016A00000iqseO","0016A00000iqseOQAQ",""
"0012K00001hCubo","0012K00001hCuboQAC",""
"0016A00000iqseP","0016A00000iqsePQAQ",""
"0012K00001hCoSB","0012K00001hCoSBQA0",""
"0016A00000iqseQ","0016A00000iqseQQAQ",""
"0012K00001hCwFH","0012K00001hCwFHQA0",""
"0016A00000iqseR","0016A00000iqseRQAQ",""
"0012K00001hCwGi","0012K00001hCwGiQAK",""
"0016A00000iqseS","0016A00000iqseSQAQ",""
"0012K00001hCuX4","0012K00001hCuX4QAK",""
"0016A00000iqseT","0016A00000iqseTQAQ",""
"0012K00001hCtxG","0012K00001hCtxGQAS",""
"0016A00000iqseU","0016A00000iqseUQAQ",""
"0012K00001hCtxI","0012K00001hCtxIQAS","0012K00001hCtxG"
"0016A00000hn7Zv","0016A00000hn7ZvQAI",""
"0012K00001hCu20","0012K00001hCu20QAC","0016A000009Iirp"
"0016A00000hn7Zw","0016A00000hn7ZwQAI",""
"0012K00001hCuHZ","0012K00001hCuHZQA0",""
"0016A00000hn7Zx","0016A00000hn7ZxQAI",""
"0012K00001hD47K","0012K00001hD47KQAS",""
"0016A00000hn7Zy","0016A00000hn7ZyQAI",""
"0012K00001hD4Ps","0012K00001hD4PsQAK",""
"0016A00000hn7Zz","0016A00000hn7ZzQAI",""
"0012K00001hCyDc","0012K00001hCyDcQAK",""
"0016A00000hn7a0","0016A00000hn7a0QAA",""
"0012K00001hCuYp","0012K00001hCuYpQAK",""
"0016A00000hn7a1","0016A00000hn7a1QAA",""
"0012K00001hD1fS","0012K00001hD1fSQAS",""
"0016A00000hn7a2","0016A00000hn7a2QAA",""
"0012K00001hCwFp","0012K00001hCwFpQAK",""
"0016A00000hn7a3","0016A00000hn7a3QAA",""
"0012K00001hCyKi","0012K00001hCyKiQAK",""
"0016A00000hn7a4","0016A00000hn7a4QAA",""
"0012K00001hCr3J","0012K00001hCr3JQAS",""
"0016A00000hn7a5","0016A00000hn7a5QAA",""
"0012K00001hD5j0","0012K00001hD5j0QAC",""
"0016A00000hn7a6","0016A00000hn7a6QAA",""
"0012K00001hDAFo","0012K00001hDAFoQAO",""
"0016A00000ioZ4x","0016A00000ioZ4xQAE",""
"0012K00001hD4Qv","0012K00001hD4QvQAK",""
"0016A00000iqsi6","0016A00000iqsi6QAA",""
"0012K00001hDo06","0012K00001hDo06QAC",""
"0016A00000iqsi7","0016A00000iqsi7QAA",""
"0012K00001hDtV6","0012K00001hDtV6QAK",""
"0016A00000iqsi8","0016A00000iqsi8QAA",""
"0012K00001hDtgJ","0012K00001hDtgJQAS",""
"0016A00000iqsi9","0016A00000iqsi9QAA",""
"0012K00001hDskF","0012K00001hDskFQAS",""
"0016A00000iqsiA","0016A00000iqsiAQAQ",""
"0012K00001hDskG","0012K00001hDskGQAS",""
"0016A00000iqsiB","0016A00000iqsiBQAQ",""
"0012K00001hDnzD","0012K00001hDnzDQAS",""
"0016A00000iqsiC","0016A00000iqsiCQAQ",""
"0012K00001hDo5V","0012K00001hDo5VQAS",""
"0016A00000iqsiD","0016A00000iqsiDQAQ",""
"0012K00001hDskH","0012K00001hDskHQAS",""
"0016A00000iqsiE","0016A00000iqsiEQAQ",""
"0012K00001hDi4M","0012K00001hDi4MQAS",""
"0016A00000iqsiF","0016A00000iqsiFQAQ",""
"0012K00001hDiP1","0012K00001hDiP1QAK",""
"0016A00000iqsiG","0016A00000iqsiGQAQ",""
"0012K00001hDhEV","0012K00001hDhEVQA0",""
"0016A00000iqsiH","0016A00000iqsiHQAQ",""
"0012K00001hDsl8","0012K00001hDsl8QAC",""
"0016A00000iqsiI","0016A00000iqsiIQAQ",""
"0012K00001hDeYl","0012K00001hDeYlQAK",""
"0016A00000iqsij","0016A00000iqsijQAA",""
"0012K00001hDhEk","0012K00001hDhEkQAK",""
"0016A00000n956K","0016A00000n956KQAQ",""
"0012K00001hDlN2","0012K00001hDlN2QAK",""
"0016A00000n956U","0016A00000n956UQAQ",""
"0012K00001hDlWZ","0012K00001hDlWZQA0",""
"0016A00000n956e","0016A00000n956eQAA",""
"0012K00001hDeLP","0012K00001hDeLPQA0",""
"0016A00000n956t","0016A00000n956tQAA",""
"0012K00001hDiFB","0012K00001hDiFBQA0",""
"0016A00000n957X","0016A00000n957XQAQ",""
"0012K00001hDjPd","0012K00001hDjPdQAK",""
"0016A00000n95EK","0016A00000n95EKQAY",""
"0012K00001hDeyo","0012K00001hDeyoQAC",""
"0016A00000n95Et","0016A00000n95EtQAI",""
"0012K00001hDeZe","0012K00001hDeZeQAK",""
"0016A00000n95XM","0016A00000n95XMQAY",""
"0012K00001hDezr","0012K00001hDezrQAC",""
"0016A00000n97J4","0016A00000n97J4QAI",""
"0012K00001hDi7p","0012K00001hDi7pQAC",""
"0016A00000n97JT","0016A00000n97JTQAY",""
"0012K00001hDi7q","0012K00001hDi7qQAC",""
"0016A00000n97KC","0016A00000n97KCQAY",""
"0012K00001hDiPZ","0012K00001hDiPZQA0",""
"0016A00000n97Kg","0016A00000n97KgQAI",""
"0012K00001hDiO7","0012K00001hDiO7QAK",""
"0016A00000n97TN","0016A00000n97TNQAY",""
"0012K00001hDiO8","0012K00001hDiO8QAK",""
"0016A00000n98Gi","0016A00000n98GiQAI",""
"0012K00001hDiO9","0012K00001hDiO9QAK",""
"0016A00000n9rFy","0016A00000n9rFyQAI",""
"0012K00001hDfgw","0012K00001hDfgwQAC",""
"0016A00000n9rFz","0016A00000n9rFzQAI",""
"0012K00001hDdzq","0012K00001hDdzqQAC",""
"0016A00000n9rGP","0016A00000n9rGPQAY",""
"0012K00001hDe0A","0012K00001hDe0AQAS",""
"0016A00000n9rGQ","0016A00000n9rGQQAY",""
"0012K00001hDe0t","0012K00001hDe0tQAC",""
"0016A00000n9rGR","0016A00000n9rGRQAY",""
"0012K00001hDeaD","0012K00001hDeaDQAS",""
"0016A00000n9rGS","0016A00000n9rGSQAY",""
"0012K00001hDfft","0012K00001hDfftQAC",""
"0016A00000n9rGT","0016A00000n9rGTQAY",""
"0012K00001hDiJ7","0012K00001hDiJ7QAK",""
"0016A00000n9rGU","0016A00000n9rGUQAY",""
"0012K00001hDiJ8","0012K00001hDiJ8QAK",""
"0016A00000n9rGV","0016A00000n9rGVQAY",""
"0012K00001hDiJ9","0012K00001hDiJ9QAK",""
"0016A00000n9rGW","0016A00000n9rGWQAY",""
"0012K00001hDkPH","0012K00001hDkPHQA0",""
"0016A00000n9rGX","0016A00000n9rGXQAY",""
"0012K00001hDkrb","0012K00001hDkrbQAC",""
"0016A00000n9rGY","0016A00000n9rGYQAY",""
"0012K00001hDoop","0012K00001hDoopQAC",""
"0016A00000n9rGZ","0016A00000n9rGZQAY",""
"0012K00001hDotV","0012K00001hDotVQAS",""
"0016A00000n9rGa","0016A00000n9rGaQAI",""
"0012K00001hDneV","0012K00001hDneVQAS",""
"0016A00000n9rMZ","0016A00000n9rMZQAY",""
"0012K00001hDl0s","0012K00001hDl0sQAC",""
"0016A00000n9rMa","0016A00000n9rMaQAI",""
"0012K00001hDpNc","0012K00001hDpNcQAK",""
"0016A00000n9rMb","0016A00000n9rMbQAI",""
"0012K00001hDpJB","0012K00001hDpJBQA0",""
"0016A00000n9rMc","0016A00000n9rMcQAI",""
"0012K00001hDp5A","0012K00001hDp5AQAS",""
"0016A00000n9rMd","0016A00000n9rMdQAI",""
"0012K00001hDpK4","0012K00001hDpK4QAK",""
"0016A00000n9rMe","0016A00000n9rMeQAI",""
"0012K00001hDoo1","0012K00001hDoo1QAC",""
"0016A00000n9rMf","0016A00000n9rMfQAI",""
"0012K00001hDLSa","0012K00001hDLSaQAO",""
"0016A00000n9rMg","0016A00000n9rMgQAI",""
"0012K00001hDLVw","0012K00001hDLVwQAO",""
"0016A00000n9rMh","0016A00000n9rMhQAI",""
"0012K00001hDLVz","0012K00001hDLVzQAO",""
"0016A00000n9rMi","0016A00000n9rMiQAI",""
"0012K00001hDLYO","0012K00001hDLYOQA4",""
"0016A00000n9rMj","0016A00000n9rMjQAI",""
"0012K00001hDPvl","0012K00001hDPvlQAG",""
"0016A00000n9rMk","0016A00000n9rMkQAI",""
"0012K00001hDXhH","0012K00001hDXhHQAW",""
"0016A00000n9rMl","0016A00000n9rMlQAI",""
"0012K00001hDXh3","0012K00001hDXh3QAG",""
"0016A00000n9rMm","0016A00000n9rMmQAI",""
"0012K00001hDNLS","0012K00001hDNLSQA4",""
"0016A00000n9rT4","0016A00000n9rT4QAI",""
"0012K00001hDLSd","0012K00001hDLSdQAO",""
"0016A00000n9rT5","0016A00000n9rT5QAI",""
"0012K00001hDL2H","0012K00001hDL2HQAW",""
"0016A00000n9rT6","0016A00000n9rT6QAI",""
"0012K00001hDL2J","0012K00001hDL2JQAW",""
"0016A00000n9rT7","0016A00000n9rT7QAI",""
"0012K00001hDL6h","0012K00001hDL6hQAG",""
"0016A00000n9rT8","0016A00000n9rT8QAI",""
"0012K00001hDLPC","0012K00001hDLPCQA4","0016A00000KVFHY"
"0016A00000n9rT9","0016A00000n9rT9QAI",""
"0012K00001hDL7C","0012K00001hDL7CQAW",""
"0016A00000n9rTA","0016A00000n9rTAQAY",""
"0012K00001hDLFa","0012K00001hDLFaQAO",""
"0016A00000n9rTB","0016A00000n9rTBQAY",""
"0012K00001hDLT5","0012K00001hDLT5QAO",""
"0016A00000n9rTC","0016A00000n9rTCQAY",""
"0012K00001hDKPn","0012K00001hDKPnQAO",""
"0016A00000n9rTD","0016A00000n9rTDQAY",""
"0012K00001hDKPo","0012K00001hDKPoQAO",""
"0016A00000n9rTE","0016A00000n9rTEQAY",""
"0012K00001hDKSi","0012K00001hDKSiQAO",""
"0016A00000n9rTF","0016A00000n9rTFQAY","0016A00000aMDbF"
"0012K00001hDKZT","0012K00001hDKZTQA4",""
"0016A00000n9rTG","0016A00000n9rTGQAY",""
"0012K00001hDKWP","0012K00001hDKWPQA4",""
"0016A00000n9rTH","0016A00000n9rTHQAY",""
"0012K00001hDKWQ","0012K00001hDKWQQA4",""
"0016A00000n9rdT","0016A00000n9rdTQAQ",""
"0012K00001hDKZ4","0012K00001hDKZ4QAO",""
"0016A00000n9rdU","0016A00000n9rdUQAQ",""
"0012K00001hDJti","0012K00001hDJtiQAG",""
"0016A00000n9rdV","0016A00000n9rdVQAQ",""
"0012K00001hDJyI","0012K00001hDJyIQAW",""
"0016A00000n9rdW","0016A00000n9rdWQAQ",""
"0012K00001hDLTK","0012K00001hDLTKQA4",""
"0016A00000n9rdX","0016A00000n9rdXQAQ",""
"0012K00001hDKVl","0012K00001hDKVlQAO",""
"0016A00000n9reM","0016A00000n9reMQAQ",""
"0012K00001hDKVn","0012K00001hDKVnQAO",""
"0016A00000n9reN","0016A00000n9reNQAQ",""
